galleryFee,artistFee,sellerFee,sale,timestamp,galleryPerc,artistPerc,sellerPerc
0.012,0.04,0.36,0.412,1613927035,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613930000,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1613932021,2.91,9.71,87.38
0.004923,0.01641,0.14769,0.169023,1613933590,2.91,9.71,87.38
0.042,0.14,1.26,1.4420000000000002,1613935038,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613935289,2.91,9.71,87.38
0.005796,0.01932,0.17388,0.198996,1613936457,2.91,9.71,87.38
0.27,0.9,8.1,9.27,1613944629,2.91,9.71,87.38
0.087,0.29,2.61,2.987,1613946760,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1613950053,2.91,9.71,87.38
0.495147,1.65049,14.85441,17.000047,1613957493,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613961236,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1613974099,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613976100,2.91,9.71,87.38
0.010923,0.03641,0.32769,0.375023,1613980769,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1614022584,2.91,9.71,87.38
0.015234,0.05078,0.45702,0.523034,1614022766,2.91,9.71,87.38
0.069,0.23,2.07,2.3689999999999998,1614023100,2.91,9.71,87.38
0.008709,0.02903,0.26127,0.299009,1614024573,2.91,9.71,87.38
0.009729,0.03243,0.29187,0.334029,1614024969,2.91,9.71,87.38
0.0099,0.033,0.297,0.3399,1614025087,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614025087,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1614029626,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614033022,2.91,9.71,87.38
1.5,5.0,45.0,51.5,1614041905,2.91,9.71,87.38
0.032361,0.10787,0.97083,1.1110609999999999,1614045418,2.91,9.71,87.38
0.135,0.45,4.05,4.635,1614047999,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1614054273,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1614064204,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1614119106,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1614121270,2.91,9.71,87.38
0.066,0.22,1.98,2.266,1614125722,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1614125857,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1614125895,2.91,9.71,87.38
0.04854,0.1618,1.4562,1.66654,1614129384,2.91,9.71,87.38
0.0288,0.096,0.864,0.9888,1614135767,2.91,9.71,87.38
0.009699,0.03233,0.29097,0.33299900000000004,1614135812,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1614139474,2.91,9.71,87.38
0.291,0.97,8.73,9.991000000000001,1614139882,2.91,9.71,87.38
0.02184465,0.0728155,0.6553395,0.74999965,1614140658,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1614145681,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1614149891,2.91,9.71,87.38
0.0675,0.225,2.025,2.3175,1614164708,2.91,9.71,87.38
0.0066,0.022,0.198,0.2266,1614168747,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614174272,2.91,9.71,87.38
0.084,0.28,2.52,2.8840000000000003,1614180689,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614186807,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1614188581,2.91,9.71,87.38
0.0153,0.051,0.459,0.5253,1614202105,2.91,9.71,87.38
0.069,0.23,2.07,2.3689999999999998,1614219907,2.91,9.71,87.38
0.010164,0.03388,0.30492,0.34896400000000005,1614229938,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1614230154,2.91,9.71,87.38
0.02913,0.0971,0.8739,1.00013,1614250879,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1614252332,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1614262539,2.91,9.71,87.38
0.003705,0.01235,0.11115,0.127205,1614262953,2.91,9.71,87.38
0.005796,0.01932,0.17388,0.198996,1614274414,2.91,9.71,87.38
0.0342,0.114,1.026,1.1742000000000001,1614274552,2.91,9.71,87.38
0.017448,0.05816,0.52344,0.599048,1614277995,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1614279011,2.91,9.71,87.38
0.0114,0.038,0.342,0.3914,1614282851,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1614284833,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1614285171,2.91,9.71,87.38
0.005796,0.01932,0.17388,0.198996,1614287776,2.91,9.71,87.38
0.093,0.31,2.79,3.193,1614289964,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1614291300,2.91,9.71,87.38
0.153,0.51,4.59,5.252999999999999,1614292683,2.91,9.71,87.38
0.087378,0.29126,2.62134,2.999978,1614299610,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1614300877,2.91,9.71,87.38
0.01224,0.0408,0.3672,0.42024,1614301080,2.91,9.71,87.38
0.01353,0.0451,0.4059,0.46453,1614303431,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1614308285,2.91,9.71,87.38
0.055014,0.18338,1.65042,1.888814,1614324505,2.91,9.71,87.38
0.007281,0.02427,0.21843,0.249981,1614335796,2.91,9.71,87.38
0.0135,0.045,0.405,0.4635,1614340789,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614345318,2.91,9.71,87.38
0.02475728155339806,0.0825242718446602,0.7427184466019418,0.85,1614345457,2.91,9.71,87.38
0.028398,0.09466,0.85194,0.974998,1614346810,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614347155,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1614348958,2.91,9.71,87.38
0.02415,0.0805,0.7245,0.82915,1614354868,2.91,9.71,87.38
0.0255,0.085,0.765,0.8755,1614358388,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1614360662,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1614361081,2.91,9.71,87.38
0.1224,0.408,3.672,4.2024,1614380492,2.91,9.71,87.38
1.65,5.5,49.5,56.65,1614383835,2.91,9.71,87.38
0.051,0.17,1.53,1.751,1614385780,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1614386145,2.91,9.71,87.38
0.78,2.6,23.4,26.78,1614387674,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1614391645,2.91,9.71,87.38
0.012234,0.04078,0.36702,0.420034,1614392671,2.91,9.71,87.38
0.0135,0.045,0.405,0.4635,1614392756,2.91,9.71,87.38
0.010923,0.03641,0.32769,0.375023,1614392756,2.91,9.71,87.38
0.041505,0.13835,1.24515,1.4250049999999999,1614392778,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1614395810,2.91,9.71,87.38
0.00795,0.0265,0.2385,0.27295,1614404970,2.91,9.71,87.38
0.18,0.6,5.4,6.18,1614405759,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614408813,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614411338,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614422162,2.91,9.71,87.38
0.009699,0.03233,0.29097,0.33299900000000004,1614424154,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1614426311,2.91,9.71,87.38
0.0170397,0.056799,0.511191,0.5850297,1614428345,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1614429918,2.91,9.71,87.38
0.0066,0.022,0.198,0.2266,1614432519,2.91,9.71,87.38
0.11265,0.3755,3.3795,3.8676500000000003,1614439577,2.91,9.71,87.38
0.18,0.6,5.4,6.18,1614441808,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614441956,2.91,9.71,87.38
0.135,0.45,4.05,4.635,1614442666,2.91,9.71,87.38
0.02184465,0.0728155,0.6553395,0.74999965,1614443018,2.91,9.71,87.38
0.0297,0.099,0.891,1.0197,1614445135,2.91,9.71,87.38
0.043689,0.14563,1.31067,1.499989,1614446013,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614446464,2.91,9.71,87.38
0.013836,0.04612,0.41508,0.475036,1614453162,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1614454881,2.91,9.71,87.38
0.0675,0.225,2.025,2.3175,1614454881,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1614457984,2.91,9.71,87.38
0.0204,0.068,0.612,0.7003999999999999,1614458935,2.91,9.71,87.38
0.0097068,0.032356,0.291204,0.33326680000000003,1614465880,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614472265,2.91,9.71,87.38
0.051,0.17,1.53,1.751,1614475744,2.91,9.71,87.38
0.255,0.85,7.65,8.755,1614476487,2.91,9.71,87.38
0.0135,0.045,0.405,0.4635,1614492111,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614495530,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1614507938,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1614514097,2.91,9.71,87.38
0.007281,0.02427,0.21843,0.249981,1614517649,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614520905,2.91,9.71,87.38
0.0579,0.193,1.737,1.9879000000000002,1614521044,2.91,9.71,87.38
0.135,0.45,4.05,4.635,1614521159,2.91,9.71,87.38
0.00728155339805826,0.0242718446601942,0.2184466019417478,0.2500000000000003,1614540489,2.91,9.71,87.38
0.007281,0.02427,0.21843,0.249981,1614552694,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1614559475,2.91,9.71,87.38
0.036,0.12,1.08,1.2360000000000002,1614567755,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1614567951,2.91,9.71,87.38
0.05685,0.1895,1.7055,1.95185,1614568628,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614568708,2.91,9.71,87.38
0.008301,0.02767,0.24903,0.28500099999999995,1614574416,2.91,9.71,87.38
0.008301,0.02767,0.24903,0.28500099999999995,1614574869,2.91,9.71,87.38
0.18,0.6,5.4,6.18,1614576875,2.91,9.71,87.38
0.007281,0.02427,0.21843,0.249981,1614582420,2.91,9.71,87.38
0.01875,0.0625,0.5625,0.64375,1614602273,2.91,9.71,87.38
1.65,5.5,49.5,56.65,1614617982,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614622968,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614635564,2.91,9.71,87.38
1.5,5.0,45.0,51.5,1614638633,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614642447,2.91,9.71,87.38
0.0585,0.195,1.755,2.0084999999999997,1614642769,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614642900,2.91,9.71,87.38
0.0255,0.085,0.765,0.8755,1614642900,2.91,9.71,87.38
0.029127,0.09709,0.87381,1.000027,1614643479,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614643661,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614644806,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614653742,2.91,9.71,87.38
0.00728155339805826,0.0242718446601942,0.2184466019417478,0.2500000000000003,1614661449,2.91,9.71,87.38
0.029127,0.09709,0.87381,1.000027,1614667694,2.91,9.71,87.38
0.0288,0.096,0.864,0.9888,1614670390,2.91,9.71,87.38
0.0135,0.045,0.405,0.4635,1614671509,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614679031,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1614688154,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614691103,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1614719553,2.91,9.71,87.38
0.285,0.95,8.55,9.785,1614719795,2.91,9.71,87.38
0.114,0.38,3.42,3.9139999999999997,1614725794,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1614737797,2.91,9.71,87.38
0.096,0.32,2.88,3.296,1614737809,2.91,9.71,87.38
0.45,1.5,13.5,15.45,1614737826,2.91,9.71,87.38
0.6408,2.136,19.224,22.000799999999998,1614737861,2.91,9.71,87.38
0.3408,1.136,10.224,11.7008,1614738189,2.91,9.71,87.38
0.007224,0.02408,0.21672,0.248024,1614743334,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1614745846,2.91,9.71,87.38
0.27,0.9,8.1,9.27,1614748908,2.91,9.71,87.38
0.0097068,0.032356,0.291204,0.33326680000000003,1614761424,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1614783394,2.91,9.71,87.38
0.0285,0.095,0.855,0.9784999999999999,1614790706,2.91,9.71,87.38
0.066,0.22,1.98,2.266,1614791825,2.91,9.71,87.38
0.018639,0.06213,0.55917,0.6399389999999999,1614801034,2.91,9.71,87.38
0.0225,0.075,0.675,0.7725,1614807156,2.91,9.71,87.38
1.618106796117,5.39368932039,48.54320388351,55.555000000017,1614809436,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1614810798,2.91,9.71,87.38
0.0087,0.029,0.261,0.2987,1614815368,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1614831692,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1614831730,2.91,9.71,87.38
1.5,5.0,45.0,51.5,1614835650,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1614841897,2.91,9.71,87.38
0.010749,0.03583,0.32247,0.36904899999999996,1614846473,2.91,9.71,87.38
0.33,1.1,9.9,11.33,1614847603,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614849146,2.91,9.71,87.38
0.013458,0.04486,0.40374,0.462058,1614850133,2.91,9.71,87.38
0.0436893203883495,0.145631067961165,1.310679611650485,1.4999999999999996,1614877638,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1614881843,2.91,9.71,87.38
0.0231,0.077,0.693,0.7930999999999999,1614891449,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1614893553,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1614909106,2.91,9.71,87.38
0.014535,0.04845,0.43605,0.499035,1614918526,2.91,9.71,87.38
0.2625,0.875,7.875,9.0125,1614924489,2.91,9.71,87.38
0.014535,0.04845,0.43605,0.499035,1614959500,2.91,9.71,87.38
0.00855,0.0285,0.2565,0.29355000000000003,1614981060,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1614987991,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1614987996,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1614988026,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1614988151,2.91,9.71,87.38
0.057,0.19,1.71,1.9569999999999999,1614988738,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1614989217,2.91,9.71,87.38
0.27,0.9,8.1,9.27,1615003964,2.91,9.71,87.38
0.020097,0.06699,0.60291,0.689997,1615062377,2.91,9.71,87.38
0.015234,0.05078,0.45702,0.523034,1615063503,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1615067954,2.91,9.71,87.38
0.058224,0.19408,1.74672,1.9990240000000001,1615073191,2.91,9.71,87.38
0.057,0.19,1.71,1.9569999999999999,1615076878,2.91,9.71,87.38
0.01347,0.0449,0.4041,0.46247,1615084063,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1615085069,2.91,9.71,87.38
0.039,0.13,1.17,1.339,1615086731,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1615092390,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1615107240,2.91,9.71,87.38
0.99,3.3,29.7,33.989999999999995,1615131955,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1615147323,2.91,9.71,87.38
0.096,0.32,2.88,3.296,1615157829,2.91,9.71,87.38
0.036,0.12,1.08,1.2360000000000002,1615160061,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1615164883,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1615167954,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1615197374,2.91,9.71,87.38
0.036,0.12,1.08,1.2360000000000002,1615203332,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1615214063,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1615227490,2.91,9.71,87.38
0.010455,0.03485,0.31365,0.35895499999999997,1615229270,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1615231569,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1615234753,2.91,9.71,87.38
0.135,0.45,4.05,4.635,1615255551,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1615281945,2.91,9.71,87.38
0.027,0.09,0.81,0.927,1615310505,2.91,9.71,87.38
0.135,0.45,4.05,4.635,1615322591,2.91,9.71,87.38
0.18,0.6,5.4,6.18,1615365230,2.91,9.71,87.38
0.058251,0.19417,1.74753,1.999951,1615369491,2.91,9.71,87.38
0.0097068,0.032356,0.291204,0.33326680000000003,1615409700,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1615415343,2.91,9.71,87.38
0.069,0.23,2.07,2.3689999999999998,1615428911,2.91,9.71,87.38
0.0084,0.028,0.252,0.28840000000000005,1615450504,2.91,9.71,87.38
0.012378,0.04126,0.37134,0.424978,1615520437,2.91,9.71,87.38
0.0902664,0.300888,2.707992,3.0991464,1615542441,2.91,9.71,87.38
0.00801,0.0267,0.2403,0.27501,1615564649,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1615566332,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1615571534,2.91,9.71,87.38
0.014535,0.04845,0.43605,0.499035,1615575750,2.91,9.71,87.38
0.01310679611650485,0.0436893203883495,0.3932038834951455,0.44999999999999984,1615637515,2.91,9.71,87.38
0.0165,0.055,0.495,0.5665,1615639049,2.91,9.71,87.38
0.00801,0.0267,0.2403,0.27501,1615666912,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1615685390,2.91,9.71,87.38
0.008739,0.02913,0.26217,0.300039,1615703510,2.91,9.71,87.38
0.0294,0.098,0.882,1.0094,1615719854,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1615744452,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1615744530,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1615776031,2.91,9.71,87.38
1.47,4.9,44.1,50.47,1615786105,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1615790803,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1615790803,2.91,9.71,87.38
0.051,0.17,1.53,1.751,1615794393,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1615794691,2.91,9.71,87.38
0.0165,0.055,0.495,0.5665,1615798350,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1615813499,2.91,9.71,87.38
0.036,0.12,1.08,1.2360000000000002,1615821069,2.91,9.71,87.38
0.165,0.55,4.95,5.665,1615822681,2.91,9.71,87.38
0.027,0.09,0.81,0.927,1615826836,2.91,9.71,87.38
0.18,0.6,5.4,6.18,1615827716,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1615827839,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1615835555,2.91,9.71,87.38
0.11613,0.3871,3.4839,3.9871300000000005,1615845564,2.91,9.71,87.38
0.0266502,0.088834,0.799506,0.9149902,1615851653,2.91,9.71,87.38
0.21,0.7,6.3,7.21,1615914527,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1615917378,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1615921711,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1615921760,2.91,9.71,87.38
1.35,4.5,40.5,46.35,1615926412,2.91,9.71,87.38
0.014535,0.04845,0.43605,0.499035,1615926857,2.91,9.71,87.38
0.0097068,0.032356,0.291204,0.33326680000000003,1615936495,2.91,9.71,87.38
0.0097068,0.032356,0.291204,0.33326680000000003,1615942062,2.91,9.71,87.38
0.0097068,0.032356,0.291204,0.33326680000000003,1615942092,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1615974432,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1615999856,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1616008782,2.91,9.71,87.38
0.0258855,0.086285,0.776565,0.8887354999999999,1616009362,2.91,9.71,87.38
0.1747572815535,0.582524271845,5.242718446605,6.0000000000035,1616011583,2.91,9.71,87.38
0.01089,0.0363,0.3267,0.37389,1616070842,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1616076889,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1616092990,2.91,9.71,87.38
0.029127,0.09709,0.87381,1.000027,1616097209,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1616109690,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1616174661,2.91,9.71,87.38
0.097086,0.32362,2.91258,3.333286,1616178140,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1616186726,2.91,9.71,87.38
0.0097068,0.032356,0.291204,0.33326680000000003,1616195896,2.91,9.71,87.38
0.0057,0.019,0.171,0.1957,1616196623,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1616197945,2.91,9.71,87.38
0.0198,0.066,0.594,0.6798,1616229565,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1616236932,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1616253031,2.91,9.71,87.38
0.014535,0.04845,0.43605,0.499035,1616253472,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1616254668,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1616263896,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1616266288,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1616297091,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1616321091,2.91,9.71,87.38
0.011622,0.03874,0.34866,0.39902200000000004,1616321528,2.91,9.71,87.38
0.0645,0.215,1.935,2.2145,1616334763,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1616337295,2.91,9.71,87.38
0.014562,0.04854,0.43686,0.499962,1616346976,2.91,9.71,87.38
0.054,0.18,1.62,1.854,1616352898,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1616357275,2.91,9.71,87.38
0.0159,0.053,0.477,0.5459,1616363261,2.91,9.71,87.38
0.0525,0.175,1.575,1.8025,1616368686,2.91,9.71,87.38
7.5,25.0,225.0,257.5,1616372328,2.91,9.71,87.38
1.65,5.5,49.5,56.65,1616372745,2.91,9.71,87.38
0.1503,0.501,4.509,5.1603,1616381123,2.91,9.71,87.38
0.013836,0.04612,0.41508,0.475036,1616390318,2.91,9.71,87.38
0.0195,0.065,0.585,0.6695,1616401685,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1616434485,2.91,9.71,87.38
0.145632,0.48544,4.36896,5.000032,1616470756,2.91,9.71,87.38
0.015234,0.05078,0.45702,0.523034,1616471657,2.91,9.71,87.38
0.014559,0.04853,0.43677,0.499859,1616472350,2.91,9.71,87.38
0.087378640776699,0.29126213592233,2.62135922330097,2.999999999999999,1616479137,2.91,9.71,87.38
0.8448,2.816,25.344,29.0048,1616479777,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1616495216,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1616502849,2.91,9.71,87.38
0.06472266,0.2157422,1.9416798,2.2221446599999997,1616553131,2.91,9.71,87.38
0.00801,0.0267,0.2403,0.27501,1616567532,2.91,9.71,87.38
0.087378,0.29126,2.62134,2.999978,1616594403,2.91,9.71,87.38
0.087378,0.29126,2.62134,2.999978,1616606809,2.91,9.71,87.38
0.75,2.5,22.5,25.75,1616614647,2.91,9.71,87.38
0.0825,0.275,2.475,2.8325,1616622770,2.91,9.71,87.38
0.078,0.26,2.34,2.678,1616622870,2.91,9.71,87.38
0.21,0.7,6.3,7.21,1616622969,2.91,9.71,87.38
0.08967,0.2989,2.6901,3.0786700000000002,1616628764,2.91,9.71,87.38
2.97,9.9,89.1,101.97,1616631030,2.91,9.71,87.38
0.0291,0.097,0.873,0.9991,1616638893,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1616640613,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1616655286,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1616655441,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1616671074,2.91,9.71,87.38
1.35,4.5,40.5,46.35,1616680404,2.91,9.71,87.38
0.21,0.7,6.3,7.21,1616696896,2.91,9.71,87.38
0.0102,0.034,0.306,0.35019999999999996,1616701127,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1616703149,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1616704735,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1616706124,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1616717061,2.91,9.71,87.38
0.1162135922331,0.387378640777,3.486407766993,3.9900000000031,1616717113,2.91,9.71,87.38
4.56,15.2,136.8,156.56,1616730364,2.91,9.71,87.38
0.028836,0.09612,0.86508,0.9900359999999999,1616732309,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1616733539,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1616734355,2.91,9.71,87.38
0.115875,0.38625,3.47625,3.9783749999999998,1616735532,2.91,9.71,87.38
0.75,2.5,22.5,25.75,1616736666,2.91,9.71,87.38
0.1875,0.625,5.625,6.4375,1616740859,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1616760675,2.91,9.71,87.38
0.0126,0.042,0.378,0.4326,1616771981,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1616779527,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1616785431,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616787258,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616787409,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1616788647,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1616790693,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616790712,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1616792088,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616792323,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616793700,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1616795787,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1616796494,2.91,9.71,87.38
0.042,0.14,1.26,1.4420000000000002,1616796949,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1616798668,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1616805946,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1616808723,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1616810406,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1616810504,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1616816373,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616818291,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616818501,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616824949,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1616841340,2.91,9.71,87.38
0.2352,0.784,7.056,8.0752,1616844835,2.91,9.71,87.38
0.23301,0.7767,6.9903,8.00001,1616846180,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1616851826,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1616858839,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1616860978,2.91,9.71,87.38
0.087378,0.29126,2.62134,2.999978,1616877231,2.91,9.71,87.38
0.033,0.11,0.99,1.133,1616879251,2.91,9.71,87.38
0.0291,0.097,0.873,0.9991,1616884464,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1616885255,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1616888673,2.91,9.71,87.38
0.0492,0.164,1.476,1.6891999999999998,1616890931,2.91,9.71,87.38
0.042069,0.14023,1.26207,1.444369,1616895847,2.91,9.71,87.38
0.08736,0.2912,2.6208,2.99936,1616902683,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1616953780,2.91,9.71,87.38
