galleryFee,artistFee,sale,timestamp,galleryPerc,artistPerc
0.21,1.19,1.4,1613898489,15.000000000000002,85.0
0.231,1.309,1.54,1613900877,15.0,85.0
0.15,0.85,1.0,1613903026,15.0,85.0
0.03366,0.19074,0.2244,1613924101,15.000000000000002,85.0
0.075,0.425,0.5,1613928152,15.0,85.0
0.181515,1.028585,1.2101000000000002,1613928760,15.0,85.0
0.15,0.85,1.0,1613933151,15.0,85.0
0.1875,1.0625,1.25,1613933739,15.0,85.0
0.15,0.85,1.0,1613933766,15.0,85.0
0.075,0.425,0.5,1613933793,15.0,85.0
0.345,1.955,2.3,1613933843,15.000000000000002,85.0
0.225,1.275,1.5,1613933843,15.0,84.99999999999999
0.0375,0.2125,0.25,1613935744,15.0,85.0
0.15,0.85,1.0,1613935820,15.0,85.0
0.15,0.85,1.0,1613937240,15.0,85.0
0.15,0.85,1.0,1613937844,15.0,85.0
0.2025,1.1475,1.35,1613941565,14.999999999999998,85.0
0.555,3.145,3.7,1613942433,15.000000000000002,85.0
0.15,0.85,1.0,1613944217,15.0,85.0
0.075,0.425,0.5,1613976424,15.0,85.0
0.0495,0.2805,0.33,1613978696,15.0,85.00000000000001
0.165,0.935,1.1,1613984016,14.999999999999998,85.0
0.075,0.425,0.5,1613984789,15.0,85.0
0.15,0.85,1.0,1613987109,15.0,85.0
0.285,1.615,1.9,1613993054,14.999999999999998,85.0
0.105,0.595,0.7,1614019369,15.000000000000002,85.0
0.075,0.425,0.5,1614019812,15.0,85.0
0.075,0.425,0.5,1614021792,15.0,85.0
0.1875,1.0625,1.25,1614026514,15.0,85.0
0.15,0.85,1.0,1614028850,15.0,85.0
0.12375,0.70125,0.8250000000000001,1614029268,14.999999999999998,85.0
0.0375,0.2125,0.25,1614030084,15.0,85.0
0.016515,0.093585,0.1101,1614030661,14.999999999999996,84.99999999999999
0.1563,0.8857,1.042,1614030822,14.999999999999998,85.0
0.15,0.85,1.0,1614034431,15.0,85.0
0.15,0.85,1.0,1614034561,15.0,85.0
0.066,0.374,0.44,1614037357,15.000000000000002,85.0
0.0375,0.2125,0.25,1614037383,15.0,85.0
0.075,0.425,0.5,1614037388,15.0,85.0
0.075,0.425,0.5,1614040080,15.0,85.0
0.255,1.445,1.7000000000000002,1614040693,14.999999999999998,84.99999999999999
1.95,11.05,13.0,1614042952,15.0,85.0
0.075,0.425,0.5,1614046496,15.0,85.0
0.4125,2.3375,2.75,1614047557,15.0,85.0
0.2775,1.5725,1.85,1614049781,15.000000000000002,85.0
0.15,0.85,1.0,1614051036,15.0,85.0
0.3,1.7,2.0,1614052020,15.0,85.0
0.075,0.425,0.5,1614055232,15.0,85.0
0.045,0.255,0.3,1614057138,15.0,85.0
1.083,6.137,7.22,1614057705,15.0,85.0
0.4125,2.3375,2.75,1614062928,15.0,85.0
0.165,0.935,1.1,1614063419,14.999999999999998,85.0
0.12375,0.70125,0.8250000000000001,1614065928,14.999999999999998,85.0
0.9,5.1,6.0,1614077568,15.0,84.99999999999999
0.12,0.68,0.8,1614078463,15.0,85.0
0.165,0.935,1.1,1614078471,14.999999999999998,85.0
0.3,1.7,2.0,1614079975,15.0,85.0
0.15,0.85,1.0,1614079983,15.0,85.0
0.15,0.85,1.0,1614079999,15.0,85.0
0.6,3.4,4.0,1614080014,15.0,85.0
0.15,0.85,1.0,1614084781,15.0,85.0
0.165,0.935,1.1,1614084945,14.999999999999998,85.0
0.1155,0.6545,0.77,1614084945,15.0,85.0
0.225,1.275,1.5,1614086609,15.0,84.99999999999999
0.15,0.85,1.0,1614089047,15.0,85.0
0.36,2.04,2.4,1614093383,15.0,85.0
0.12,0.68,0.8,1614094643,15.0,85.0
0.15,0.85,1.0,1614094949,15.0,85.0
0.075,0.425,0.5,1614096008,15.0,85.0
0.15,0.85,1.0,1614097497,15.0,85.0
0.12,0.68,0.8,1614098372,15.0,85.0
0.15,0.85,1.0,1614099266,15.0,85.0
0.12,0.68,0.8,1614099336,15.0,85.0
0.15,0.85,1.0,1614099495,15.0,85.0
0.2175,1.2325,1.45,1614099825,15.0,85.0
0.045,0.255,0.3,1614101325,15.0,85.0
0.066015,0.374085,0.4401,1614102211,15.000000000000002,85.00000000000001
0.105,0.595,0.7,1614102211,15.000000000000002,85.0
0.1536,0.8704,1.024,1614103170,15.0,84.99999999999999
0.0825,0.4675,0.55,1614105565,14.999999999999998,85.0
0.03,0.17,0.2,1614107017,15.0,85.0
0.045,0.255,0.3,1614107708,15.0,85.0
0.3,1.7,2.0,1614108045,15.0,85.0
0.36303,2.05717,2.4202000000000004,1614108045,15.0,85.0
0.7332,4.1548,4.888,1614112086,14.999999999999998,85.0
0.165,0.935,1.1,1614116524,14.999999999999998,85.0
0.165,0.935,1.1,1614116675,14.999999999999998,85.0
0.169785,0.962115,1.1319000000000001,1614116917,14.999999999999998,84.99999999999999
0.075,0.425,0.5,1614117592,15.0,85.0
0.15,0.85,1.0,1614118041,15.0,85.0
0.75,4.25,5.0,1614119106,15.0,85.0
0.1125,0.6375,0.75,1614119827,15.0,84.99999999999999
0.0183,0.1037,0.122,1614121911,15.000000000000002,85.0
0.0825,0.4675,0.55,1614122329,14.999999999999998,85.0
0.0195,0.1105,0.13,1614123684,15.0,85.0
0.75,4.25,5.0,1614128957,15.0,85.0
0.15,0.85,1.0,1614129936,15.0,85.0
0.075,0.425,0.5,1614130413,15.0,85.0
0.09,0.51,0.6,1614132093,15.0,85.0
0.225,1.275,1.5,1614135094,15.0,84.99999999999999
0.2832,1.6048,1.888,1614137134,15.000000000000002,85.0
0.909,5.151,6.06,1614138895,15.000000000000002,85.00000000000001
0.33822,1.91658,2.2548,1614140017,15.000000000000002,85.0
0.225,1.275,1.5,1614140047,15.0,84.99999999999999
0.15,0.85,1.0,1614140063,15.0,85.0
0.13401,0.75939,0.8934,1614140511,15.0,85.00000000000001
0.225,1.275,1.5,1614142803,15.0,84.99999999999999
0.06,0.34,0.4,1614144035,15.0,85.0
0.2625,1.4875,1.75,1614145896,15.0,85.0
0.04995,0.28305,0.333,1614145896,15.0,85.0
0.3,1.7,2.0,1614146715,15.0,85.0
0.3015,1.7085,2.01,1614151140,15.0,85.0
0.09,0.51,0.6,1614153519,15.0,85.0
0.363015,2.057085,2.4200999999999997,1614155083,15.0,85.0
0.45,2.55,3.0,1614159393,15.0,84.99999999999999
0.135,0.765,0.9,1614189280,15.0,85.0
0.2625,1.4875,1.75,1614189951,15.0,85.0
0.6,3.4,4.0,1614189974,15.0,85.0
1.2,6.8,8.0,1614190637,15.0,85.0
1.05,5.95,7.0,1614190971,15.0,85.0
0.04125,0.23375,0.275,1614191619,14.999999999999998,85.0
0.495,2.805,3.3000000000000003,1614191901,14.999999999999998,85.0
0.15,0.85,1.0,1614192432,15.0,85.0
0.15,0.85,1.0,1614192678,15.0,85.0
0.45,2.55,3.0,1614192930,15.0,84.99999999999999
0.06,0.34,0.4,1614196256,15.0,85.0
0.15,0.85,1.0,1614196370,15.0,85.0
0.2625,1.4875,1.75,1614199992,15.0,85.0
0.165,0.935,1.1,1614202950,14.999999999999998,85.0
0.3975,2.2525,2.65,1614203629,15.0,85.0
0.45,2.55,3.0,1614203898,15.0,84.99999999999999
0.3,1.7,2.0,1614205531,15.0,85.0
0.0525,0.2975,0.35,1614206773,15.000000000000002,85.0
0.099,0.561,0.66,1614207162,15.0,85.00000000000001
0.1386,0.7854,0.9239999999999999,1614207208,15.0,85.0
0.495,2.805,3.3000000000000003,1614208057,14.999999999999998,85.0
0.090765,0.514335,0.6051,1614210889,15.0,85.0
0.15,0.85,1.0,1614210993,15.0,85.0
0.45,2.55,3.0,1614211026,15.0,84.99999999999999
0.6,3.4,4.0,1614213598,15.0,85.0
0.375,2.125,2.5,1614214259,15.0,85.0
0.1125,0.6375,0.75,1614215442,15.0,84.99999999999999
0.15,0.85,1.0,1614216176,15.0,85.0
0.075,0.425,0.5,1614218209,15.0,85.0
0.2832,1.6048,1.888,1614221108,15.000000000000002,85.0
0.3,1.7,2.0,1614225143,15.0,85.0
0.12375,0.70125,0.8250000000000001,1614225196,14.999999999999998,85.0
0.1332,0.7548,0.888,1614226417,15.000000000000002,85.0
0.333015,1.887085,2.2201,1614227409,14.999999999999998,85.0
0.0666,0.3774,0.444,1614234029,15.000000000000002,85.0
0.12,0.68,0.8,1614237104,15.0,85.0
0.165,0.935,1.1,1614239042,14.999999999999998,85.0
0.15,0.85,1.0,1614239747,15.0,85.0
0.063,0.357,0.42,1614243875,15.0,85.0
0.03,0.17,0.2,1614245228,15.0,85.0
0.12375,0.70125,0.8250000000000001,1614247588,14.999999999999998,85.0
0.0435,0.2465,0.29,1614251318,15.0,85.0
0.0225,0.1275,0.15,1614251695,15.0,85.0
